work_order_id,catalog_id,supplier,device_type,technician,shift,build_date,logcnt_ERROR,logcnt_INFO,logcnt_WARN,logcnt_total,loglen_avg,cl_0,cl_1,cl_-1,saw_noise,failure_label
WO-0001167,CAT-1037,SPLR_16,RACK1U,Allison,B,2025-01-15,3,7,4,14,31.357142857142858,0,0,1,1,0
WO-0001168,CAT-1018,SPLR_04,NUC,Felicia,B,2025-01-15,7,7,2,16,37.4375,1,0,0,0,0
WO-0001169,CAT-1012,SPLR_15,RACK2U,Jonathan,A,2025-01-15,3,6,5,14,33.857142857142854,0,0,1,1,0
WO-0001170,CAT-1024,SPLR_11,RACK1U,John,B,2025-01-15,4,6,4,14,40.285714285714285,0,0,1,1,0
WO-0001171,CAT-1074,SPLR_16,RACK2U,James,B,2025-01-15,0,9,3,12,29.416666666666668,0,0,1,1,0
WO-0001172,CAT-1052,SPLR_06,EMBEDDED_A,Sarah,A,2025-01-15,4,9,2,15,33.0,0,0,1,1,1
WO-0001173,CAT-1108,SPLR_13,NUC,Derrick,C,2025-01-15,1,8,0,9,31.333333333333332,0,0,1,1,0
WO-0001174,CAT-1058,SPLR_07,EMBEDDED_A,Joseph,B,2025-01-15,0,4,0,4,29.75,0,0,1,1,0
WO-0001175,CAT-1099,SPLR_10,RACK1U,Jose,A,2025-01-15,2,3,5,10,30.2,0,0,1,1,0
WO-0001176,CAT-1104,SPLR_15,EMBEDDED_A,Jamie,B,2025-01-15,2,10,1,13,31.923076923076923,0,0,1,1,0
WO-0001177,CAT-1038,SPLR_17,EMBEDDED_A,Shannon,C,2025-01-15,4,10,3,17,31.11764705882353,0,0,1,1,1
WO-0001178,CAT-1048,SPLR_17,RACK2U,Joseph,B,2025-01-15,6,6,2,14,33.357142857142854,0,0,1,1,1
WO-0001179,CAT-1018,SPLR_09,EMBEDDED_A,Shannon,C,2025-01-15,2,10,2,14,27.428571428571427,0,0,1,1,0
WO-0001180,CAT-1076,SPLR_12,EMBEDDED_B,Peter,B,2025-01-15,1,7,6,14,31.5,0,0,1,1,0
WO-0001181,CAT-1051,SPLR_10,RACK1U,Jonathan,B,2025-01-15,5,11,1,17,37.05882352941177,0,0,1,1,0
WO-0001182,CAT-1009,SPLR_13,EDGE_AI,Samantha,A,2025-01-15,4,6,1,11,31.727272727272727,1,0,0,0,0
WO-0001183,CAT-1095,SPLR_10,EDGE_AI,Katherine,A,2025-01-15,3,4,3,10,25.9,0,0,1,1,0
WO-0001184,CAT-1061,SPLR_05,RACK2U,Wesley,B,2025-01-15,3,5,4,12,31.75,1,0,0,0,0
WO-0001185,CAT-1003,SPLR_09,NUC,Anthony,A,2025-01-15,0,6,0,6,28.666666666666668,0,0,1,1,0
WO-0001186,CAT-1058,SPLR_09,EMBEDDED_A,Felicia,B,2025-01-15,2,3,1,6,29.5,0,0,1,1,0
WO-0001187,CAT-1056,SPLR_01,RACK2U,Erica,A,2025-01-15,5,8,1,14,32.857142857142854,0,0,1,1,1
WO-0001188,CAT-1081,SPLR_04,RACK2U,Heather,A,2025-01-15,1,8,3,12,29.166666666666668,0,0,1,1,0
WO-0001189,CAT-1062,SPLR_15,RACK1U,Gilbert,B,2025-01-15,2,6,4,12,32.583333333333336,0,0,1,1,0
WO-0001190,CAT-1003,SPLR_01,U25,Aaron,B,2025-01-15,5,9,1,15,31.466666666666665,0,0,1,1,0
WO-0001191,CAT-1048,SPLR_09,STORAGE_NODE,Jamie,B,2025-01-15,2,6,2,10,31.7,0,0,1,1,0
WO-0001192,CAT-1036,SPLR_06,STORAGE_NODE,Anthony,B,2025-01-15,2,4,2,8,36.25,1,0,0,0,0
WO-0001193,CAT-1094,SPLR_11,EMBEDDED_A,Alexis,B,2025-01-15,3,8,2,13,32.0,0,0,1,1,0
WO-0001194,CAT-1081,SPLR_13,STORAGE_NODE,Jose,B,2025-01-15,2,8,4,14,29.071428571428573,0,0,1,1,0
WO-0001195,CAT-1015,SPLR_09,RACK2U,Susan,C,2025-01-15,4,8,3,15,32.8,0,0,1,1,0
WO-0001196,CAT-1078,SPLR_03,NUC,Samantha,B,2025-01-15,6,5,3,14,31.928571428571427,0,0,1,1,0
WO-0001197,CAT-1008,SPLR_02,RACK2U,Derrick,B,2025-01-15,0,6,1,7,31.857142857142858,0,0,1,1,0
WO-0001198,CAT-1072,SPLR_06,EDGE_AI,Aaron,A,2025-01-15,3,8,3,14,29.857142857142858,0,0,1,1,0
WO-0001199,CAT-1062,SPLR_16,EMBEDDED_B,Samantha,A,2025-01-15,3,8,4,15,32.53333333333333,0,0,1,1,1
WO-0001200,CAT-1081,SPLR_15,U25,Brian,B,2025-01-16,7,4,5,16,37.3125,0,0,1,1,1
WO-0001201,CAT-1012,SPLR_14,STORAGE_NODE,Rebecca,A,2025-01-16,1,5,0,6,28.666666666666668,0,0,1,1,0
WO-0001202,CAT-1081,SPLR_09,NUC,Rebecca,B,2025-01-16,6,11,2,19,34.421052631578945,1,0,0,0,1
WO-0001203,CAT-1024,SPLR_07,NUC,Kimberly,A,2025-01-16,3,3,3,9,36.666666666666664,1,0,0,0,1
WO-0001204,CAT-1067,SPLR_04,EMBEDDED_A,Andrew,A,2025-01-16,2,7,3,12,28.916666666666668,0,0,1,1,1
WO-0001205,CAT-1081,SPLR_17,RACK1U,Anna,A,2025-01-16,3,4,5,12,38.583333333333336,0,0,1,1,0
WO-0001206,CAT-1036,SPLR_07,NUC,Nathaniel,A,2025-01-16,4,5,3,12,36.5,0,0,1,1,0
WO-0001207,CAT-1018,SPLR_16,EMBEDDED_B,Carmen,A,2025-01-16,1,7,0,8,28.25,0,0,1,1,0
WO-0001208,CAT-1115,SPLR_05,EMBEDDED_A,Rebecca,A,2025-01-16,5,10,0,15,34.0,0,0,1,1,0
WO-0001209,CAT-1117,SPLR_13,RACK2U,Jose,A,2025-01-16,1,6,1,8,31.5,0,0,1,1,0
WO-0001210,CAT-1066,SPLR_08,U25,Rachel,B,2025-01-16,2,5,6,13,31.53846153846154,0,0,1,1,0
WO-0001211,CAT-1104,SPLR_12,EMBEDDED_B,Theresa,C,2025-01-16,2,3,0,5,39.4,0,0,1,1,0
WO-0001212,CAT-1016,SPLR_10,RACK2U,Aaron,A,2025-01-16,0,4,3,7,37.714285714285715,0,0,1,1,0
WO-0001213,CAT-1086,SPLR_15,RACK1U,Jonathan,A,2025-01-16,3,3,2,8,47.75,0,0,1,1,0
WO-0001214,CAT-1072,SPLR_07,EDGE_AI,Tracy,A,2025-01-16,0,6,1,7,26.285714285714285,0,0,1,1,0
WO-0001215,CAT-1017,SPLR_10,NUC,Brian,A,2025-01-16,4,7,5,16,33.1875,1,0,0,0,0
WO-0001216,CAT-1101,SPLR_09,NUC,Daniel,A,2025-01-16,7,5,3,15,36.266666666666666,0,0,1,1,0
WO-0001217,CAT-1114,SPLR_17,EMBEDDED_B,Ashley,A,2025-01-16,1,3,0,4,29.0,0,0,1,1,0
WO-0001218,CAT-1061,SPLR_13,EDGE_AI,Marissa,A,2025-01-16,3,11,3,17,32.8235294117647,0,0,1,1,0
WO-0001219,CAT-1061,SPLR_15,EMBEDDED_A,Shannon,B,2025-01-16,0,2,1,3,29.666666666666668,0,0,1,1,1
WO-0001220,CAT-1060,SPLR_09,STORAGE_NODE,Edward,C,2025-01-16,1,4,0,5,27.2,0,0,1,1,0
WO-0001221,CAT-1096,SPLR_05,STORAGE_NODE,Katherine,A,2025-01-16,2,9,3,14,31.714285714285715,1,0,0,0,0
WO-0001222,CAT-1112,SPLR_06,EDGE_AI,Gregory,A,2025-01-16,0,7,3,10,28.5,0,0,1,1,0
WO-0001223,CAT-1084,SPLR_07,U25,Joseph,A,2025-01-16,7,2,5,14,39.785714285714285,0,0,1,1,0
WO-0001224,CAT-1004,SPLR_04,STORAGE_NODE,Erica,A,2025-01-16,7,6,3,16,43.1875,0,0,1,1,0
WO-0001225,CAT-1109,SPLR_17,STORAGE_NODE,Carmen,A,2025-01-16,0,5,1,6,25.5,0,0,1,1,0
WO-0001226,CAT-1031,SPLR_02,NUC,Adrienne,C,2025-01-16,7,8,5,20,35.5,0,0,1,1,0
WO-0001227,CAT-1070,SPLR_08,U25,Kimberly,B,2025-01-16,4,4,6,14,32.714285714285715,0,0,1,1,0
WO-0001228,CAT-1119,SPLR_13,EMBEDDED_A,Mark,B,2025-01-16,1,5,1,7,26.0,0,0,1,1,0
WO-0001229,CAT-1056,SPLR_17,RACK1U,Trevor,A,2025-01-16,7,10,3,20,32.2,0,0,1,1,1
WO-0001230,CAT-1024,SPLR_11,U25,Jonathan,C,2025-01-16,3,5,3,11,30.90909090909091,0,0,1,1,0
WO-0001231,CAT-1041,SPLR_12,NUC,Vicki,B,2025-01-16,4,5,0,9,34.0,1,0,0,0,0
WO-0001232,CAT-1027,SPLR_15,RACK1U,Tracy,B,2025-01-16,2,3,2,7,28.0,0,0,1,1,0
WO-0001233,CAT-1000,SPLR_17,EDGE_AI,Theresa,C,2025-01-16,6,5,4,15,33.13333333333333,1,0,0,0,1
WO-0001234,CAT-1090,SPLR_15,RACK2U,Erica,B,2025-01-16,0,4,4,8,33.625,0,0,1,1,0
WO-0001235,CAT-1066,SPLR_02,EDGE_AI,Timothy,B,2025-01-16,4,5,3,12,31.333333333333332,0,0,1,1,0
WO-0001236,CAT-1038,SPLR_14,NUC,Carolyn,C,2025-01-16,5,10,2,17,28.647058823529413,0,0,1,1,0
WO-0001237,CAT-1100,SPLR_02,EMBEDDED_B,Chad,A,2025-01-16,5,4,2,11,33.09090909090909,0,0,1,1,0
WO-0001238,CAT-1105,SPLR_15,RACK2U,Anna,A,2025-01-16,4,1,3,8,33.5,1,0,0,0,0
WO-0001239,CAT-1008,SPLR_01,EDGE_AI,Vicki,C,2025-01-16,6,5,3,14,36.642857142857146,1,0,0,0,0
WO-0001240,CAT-1107,SPLR_03,U25,Anna,A,2025-01-16,0,2,1,3,28.333333333333332,0,0,1,1,0
WO-0001241,CAT-1068,SPLR_13,RACK1U,Michelle,B,2025-01-16,2,8,2,12,26.333333333333332,0,0,1,1,1
WO-0001242,CAT-1054,SPLR_10,STORAGE_NODE,Brandon,A,2025-01-16,3,7,5,15,36.333333333333336,0,0,1,1,1
WO-0001243,CAT-1099,SPLR_02,EMBEDDED_B,Heather,A,2025-01-16,2,7,6,15,32.266666666666666,0,0,1,1,0
WO-0001244,CAT-1059,SPLR_13,STORAGE_NODE,Amy,A,2025-01-16,2,2,4,8,45.0,1,0,0,0,0
WO-0001245,CAT-1114,SPLR_09,EMBEDDED_B,Jonathan,A,2025-01-16,8,7,1,16,31.25,0,0,1,1,0
WO-0001246,CAT-1090,SPLR_12,EMBEDDED_A,Kevin,B,2025-01-16,2,8,2,12,29.166666666666668,0,0,1,1,0
WO-0001247,CAT-1117,SPLR_03,RACK2U,Felicia,B,2025-01-16,3,4,4,11,34.36363636363637,0,0,1,1,0
WO-0001248,CAT-1052,SPLR_08,U25,Katherine,A,2025-01-16,4,8,2,14,36.142857142857146,0,0,1,1,1
WO-0001249,CAT-1034,SPLR_10,NUC,Gabriel,B,2025-01-16,1,6,2,9,27.88888888888889,0,0,1,1,0
WO-0001250,CAT-1025,SPLR_13,U25,Derrick,C,2025-01-16,2,5,1,8,25.625,0,0,1,1,0
WO-0001251,CAT-1023,SPLR_01,STORAGE_NODE,Vicki,A,2025-01-16,0,6,2,8,29.375,0,0,1,1,0
WO-0001252,CAT-1035,SPLR_09,U25,Margaret,C,2025-01-16,1,4,3,8,27.25,0,0,1,1,1
WO-0001253,CAT-1101,SPLR_06,EMBEDDED_A,John,B,2025-01-16,1,5,3,9,31.444444444444443,0,0,1,1,1
WO-0001254,CAT-1017,SPLR_04,EMBEDDED_A,Brenda,B,2025-01-16,6,7,3,16,35.5,1,0,0,0,1
WO-0001255,CAT-1091,SPLR_12,NUC,Kelsey,A,2025-01-16,3,10,2,15,33.86666666666667,0,0,1,1,0
WO-0001256,CAT-1073,SPLR_14,U25,Steven,B,2025-01-16,2,8,2,12,26.25,0,0,1,1,0
WO-0001257,CAT-1018,SPLR_14,EDGE_AI,Rebecca,A,2025-01-16,3,4,2,9,35.0,0,0,1,1,1
WO-0001258,CAT-1071,SPLR_09,RACK1U,Erica,C,2025-01-16,0,6,1,7,27.714285714285715,0,0,1,1,0
WO-0001259,CAT-1071,SPLR_07,RACK1U,Dawn,A,2025-01-16,3,7,2,12,30.75,1,0,0,0,0
WO-0001260,CAT-1059,SPLR_02,RACK1U,Anthony,A,2025-01-16,3,5,2,10,36.4,0,0,1,1,0
WO-0001261,CAT-1089,SPLR_05,STORAGE_NODE,Jose,B,2025-01-16,1,9,3,13,29.076923076923077,0,0,1,1,1
WO-0001262,CAT-1112,SPLR_01,NUC,Danielle,A,2025-01-16,2,4,2,8,33.75,0,0,1,1,0
WO-0001263,CAT-1061,SPLR_04,EMBEDDED_A,Joseph,A,2025-01-16,2,7,0,9,34.44444444444444,0,0,1,1,0
WO-0001264,CAT-1042,SPLR_08,EMBEDDED_A,Allison,A,2025-01-16,5,6,0,11,34.0,0,0,1,1,0
WO-0001265,CAT-1022,SPLR_05,RACK1U,Megan,A,2025-01-16,4,5,3,12,35.0,0,0,1,1,0
WO-0001266,CAT-1096,SPLR_15,STORAGE_NODE,Margaret,B,2025-01-16,4,4,3,11,40.0,0,0,1,1,0
WO-0001267,CAT-1044,SPLR_11,EDGE_AI,Alice,A,2025-01-16,0,4,3,7,31.285714285714285,0,0,1,1,0
WO-0001268,CAT-1037,SPLR_06,RACK1U,Sarah,A,2025-01-16,4,6,4,14,41.357142857142854,0,0,1,1,1
WO-0001269,CAT-1004,SPLR_16,EMBEDDED_B,Susan,A,2025-01-16,4,4,2,10,34.5,0,0,1,1,0
WO-0001270,CAT-1108,SPLR_08,RACK2U,Nathaniel,B,2025-01-16,2,7,1,10,28.4,0,0,1,1,0
WO-0001271,CAT-1058,SPLR_01,U25,Kathy,C,2025-01-16,2,7,0,9,34.44444444444444,0,0,1,1,0
WO-0001272,CAT-1072,SPLR_12,EMBEDDED_B,Jody,A,2025-01-16,4,5,1,10,38.9,0,0,1,1,1
WO-0001273,CAT-1063,SPLR_03,EMBEDDED_B,Gregory,A,2025-01-16,1,5,4,10,28.9,0,0,1,1,0
WO-0001274,CAT-1084,SPLR_08,EDGE_AI,Adam,A,2025-01-16,1,6,2,9,33.0,0,0,1,1,0
WO-0001275,CAT-1049,SPLR_17,EMBEDDED_B,Samantha,A,2025-01-16,0,6,2,8,28.5,0,0,1,1,0
WO-0001276,CAT-1071,SPLR_12,U25,Aaron,A,2025-01-16,2,10,0,12,29.25,0,0,1,1,0
WO-0001277,CAT-1119,SPLR_16,STORAGE_NODE,Tracy,B,2025-01-16,6,8,4,18,35.666666666666664,0,0,1,1,1
WO-0001278,CAT-1009,SPLR_10,NUC,Brenda,B,2025-01-16,3,9,0,12,28.5,0,0,1,1,0
WO-0001279,CAT-1078,SPLR_05,EMBEDDED_B,Alice,C,2025-01-16,3,7,4,14,37.214285714285715,0,0,1,1,0
WO-0001280,CAT-1053,SPLR_12,RACK2U,Dawn,A,2025-01-17,5,5,4,14,37.57142857142857,0,0,1,1,0
WO-0001281,CAT-1094,SPLR_15,EMBEDDED_A,Tracy,B,2025-01-17,6,1,4,11,42.18181818181818,0,0,1,1,0
WO-0001282,CAT-1021,SPLR_06,NUC,Adrienne,B,2025-01-17,1,3,0,4,33.5,0,0,1,1,0
WO-0001283,CAT-1064,SPLR_15,U25,Aaron,A,2025-01-17,1,3,0,4,28.5,0,0,1,1,0
WO-0001284,CAT-1000,SPLR_07,RACK1U,Aaron,B,2025-01-17,3,3,0,6,38.5,0,0,1,1,0
WO-0001285,CAT-1057,SPLR_15,NUC,Jose,A,2025-01-17,2,9,4,15,33.266666666666666,0,0,1,1,0
WO-0001286,CAT-1080,SPLR_12,RACK2U,Theresa,A,2025-01-17,4,5,3,12,30.416666666666668,0,0,1,1,0
WO-0001287,CAT-1055,SPLR_08,EDGE_AI,Anthony,A,2025-01-17,6,6,3,15,38.266666666666666,0,0,1,1,1
WO-0001288,CAT-1046,SPLR_07,EDGE_AI,Rebecca,B,2025-01-17,1,11,1,13,26.615384615384617,0,0,1,1,0
WO-0001289,CAT-1070,SPLR_16,STORAGE_NODE,Brenda,A,2025-01-17,1,4,1,6,28.666666666666668,0,0,1,1,0
WO-0001290,CAT-1027,SPLR_08,RACK1U,Amy,B,2025-01-17,3,8,3,14,31.785714285714285,0,0,1,1,0
WO-0001291,CAT-1035,SPLR_05,EMBEDDED_B,Andrew,A,2025-01-17,6,5,0,11,36.90909090909091,0,0,1,1,0
WO-0001292,CAT-1115,SPLR_15,EDGE_AI,Taylor,B,2025-01-17,4,4,0,8,39.625,1,0,0,0,0
WO-0001293,CAT-1088,SPLR_13,STORAGE_NODE,Anna,A,2025-01-17,1,8,0,9,26.77777777777778,0,0,1,1,0
WO-0001294,CAT-1119,SPLR_14,EMBEDDED_A,Thomas,B,2025-01-17,4,6,1,11,34.81818181818182,1,0,0,0,0
WO-0001295,CAT-1038,SPLR_09,EMBEDDED_A,Daniel,A,2025-01-17,5,9,1,15,31.733333333333334,0,0,1,1,0
WO-0001296,CAT-1002,SPLR_15,EMBEDDED_B,Marissa,A,2025-01-17,2,5,3,10,32.3,0,0,1,1,0
WO-0001297,CAT-1016,SPLR_01,U25,Megan,C,2025-01-17,2,8,6,16,36.0625,0,0,1,1,0
WO-0001298,CAT-1082,SPLR_07,RACK2U,Aaron,C,2025-01-17,0,12,4,16,27.25,0,0,1,1,0
WO-0001299,CAT-1032,SPLR_05,U25,Derrick,A,2025-01-17,6,4,2,12,32.916666666666664,0,0,1,1,0
WO-0001300,CAT-1026,SPLR_13,NUC,Gary,B,2025-01-17,3,6,4,13,28.384615384615383,0,0,1,1,0
WO-0001301,CAT-1000,SPLR_05,U25,Rebecca,B,2025-01-17,2,4,1,7,28.0,0,0,1,1,0
WO-0001302,CAT-1062,SPLR_01,EMBEDDED_B,Carolyn,C,2025-01-17,10,5,6,21,39.19047619047619,0,0,1,1,0
WO-0001303,CAT-1084,SPLR_05,NUC,Adam,C,2025-01-17,4,4,8,16,33.5,0,0,1,1,0
WO-0001304,CAT-1011,SPLR_12,U25,Alexis,A,2025-01-17,4,8,5,17,33.0,0,0,1,1,0
WO-0001305,CAT-1090,SPLR_11,STORAGE_NODE,Kelsey,A,2025-01-17,4,5,0,9,28.555555555555557,0,0,1,1,0
WO-0001306,CAT-1010,SPLR_04,STORAGE_NODE,Marissa,C,2025-01-17,6,7,1,14,30.785714285714285,0,0,1,1,0
WO-0001307,CAT-1043,SPLR_04,RACK1U,Mark,A,2025-01-17,8,9,3,20,32.9,1,0,0,0,0
WO-0001308,CAT-1100,SPLR_02,RACK2U,Anna,B,2025-01-17,0,10,0,10,27.7,0,0,1,1,0
WO-0001309,CAT-1081,SPLR_15,EMBEDDED_B,Alexis,B,2025-01-17,2,4,2,8,27.875,0,0,1,1,0
WO-0001310,CAT-1065,SPLR_10,EDGE_AI,Erin,B,2025-01-17,2,7,1,10,28.8,0,0,1,1,0
WO-0001311,CAT-1109,SPLR_16,EDGE_AI,Gary,B,2025-01-17,1,2,2,5,27.8,0,0,1,1,0
WO-0001312,CAT-1116,SPLR_04,EMBEDDED_B,Taylor,C,2025-01-17,3,9,1,13,33.0,0,0,1,1,0
WO-0001313,CAT-1025,SPLR_09,U25,Jonathan,A,2025-01-17,3,8,1,12,34.583333333333336,0,0,1,1,0
WO-0001314,CAT-1001,SPLR_12,RACK2U,Steven,C,2025-01-17,2,3,3,8,33.5,1,0,0,0,0
WO-0001315,CAT-1110,SPLR_12,RACK1U,Michael,A,2025-01-17,4,8,1,13,26.153846153846153,0,0,1,1,0
WO-0001316,CAT-1112,SPLR_05,EDGE_AI,Anthony,C,2025-01-17,5,3,6,14,37.214285714285715,0,0,1,1,1
WO-0001317,CAT-1012,SPLR_15,RACK2U,Donna,B,2025-01-17,2,5,0,7,32.0,0,0,1,1,0
WO-0001318,CAT-1086,SPLR_07,RACK2U,Gerald,A,2025-01-17,1,5,1,7,32.142857142857146,0,0,1,1,0
WO-0001319,CAT-1034,SPLR_10,EMBEDDED_A,Kimberly,B,2025-01-17,2,6,7,15,30.733333333333334,0,0,1,1,0
WO-0001320,CAT-1033,SPLR_17,U25,Rebecca,C,2025-01-17,3,5,5,13,38.92307692307692,0,0,1,1,0
WO-0001321,CAT-1076,SPLR_03,EMBEDDED_B,Lisa,C,2025-01-17,2,11,1,14,29.785714285714285,0,0,1,1,0
WO-0001322,CAT-1104,SPLR_04,RACK1U,Jonathan,A,2025-01-17,2,10,4,16,31.25,0,0,1,1,0
WO-0001323,CAT-1031,SPLR_09,EMBEDDED_A,Jody,A,2025-01-17,6,4,2,12,33.583333333333336,0,0,1,1,0
WO-0001324,CAT-1084,SPLR_02,EMBEDDED_B,Brian,B,2025-01-17,4,7,2,13,37.46153846153846,0,0,1,1,0
WO-0001325,CAT-1040,SPLR_04,STORAGE_NODE,Linda,A,2025-01-17,3,3,2,8,43.5,1,0,0,0,0
WO-0001326,CAT-1014,SPLR_09,NUC,Brandon,A,2025-01-17,0,11,2,13,27.46153846153846,0,0,1,1,0
WO-0001327,CAT-1004,SPLR_17,EMBEDDED_B,Susan,A,2025-01-17,2,8,4,14,32.642857142857146,0,0,1,1,1
WO-0001328,CAT-1090,SPLR_09,RACK1U,Timothy,C,2025-01-17,2,5,3,10,38.1,0,0,1,1,0
WO-0001329,CAT-1101,SPLR_03,EMBEDDED_B,Edward,A,2025-01-17,0,6,1,7,30.714285714285715,0,0,1,1,1
WO-0001330,CAT-1094,SPLR_16,EDGE_AI,Margaret,B,2025-01-17,0,9,1,10,28.0,0,0,1,1,0
WO-0001331,CAT-1012,SPLR_04,RACK1U,Anna,C,2025-01-17,1,10,1,12,27.25,0,0,1,1,0
WO-0001332,CAT-1048,SPLR_02,RACK2U,Brandon,A,2025-01-17,4,13,2,19,30.36842105263158,0,0,1,1,0
WO-0001333,CAT-1069,SPLR_15,STORAGE_NODE,Steven,C,2025-01-17,1,9,3,13,26.846153846153847,0,0,1,1,0
WO-0001334,CAT-1083,SPLR_04,RACK1U,Kimberly,A,2025-01-17,4,8,3,15,35.06666666666667,0,0,1,1,0
WO-0001335,CAT-1036,SPLR_06,NUC,Heather,A,2025-01-17,1,8,2,11,27.727272727272727,0,0,1,1,0
WO-0001336,CAT-1004,SPLR_03,NUC,Marissa,C,2025-01-17,7,3,2,12,43.75,1,0,0,0,0
WO-0001337,CAT-1009,SPLR_17,STORAGE_NODE,Peter,B,2025-01-17,6,7,1,14,33.857142857142854,0,0,1,1,1
WO-0001338,CAT-1040,SPLR_17,EMBEDDED_B,Jody,A,2025-01-17,3,8,2,13,34.76923076923077,0,0,1,1,0
WO-0001339,CAT-1041,SPLR_09,RACK2U,Amy,B,2025-01-17,2,4,6,12,37.75,0,0,1,1,0
WO-0001340,CAT-1000,SPLR_05,RACK2U,Erin,C,2025-01-17,3,8,3,14,29.142857142857142,0,0,1,1,0
WO-0001341,CAT-1087,SPLR_08,RACK2U,Danielle,A,2025-01-17,1,4,3,8,34.625,0,0,1,1,0
WO-0001342,CAT-1020,SPLR_10,RACK2U,Ashley,C,2025-01-17,1,6,5,12,32.583333333333336,0,0,1,1,0
WO-0001343,CAT-1093,SPLR_09,EDGE_AI,Steven,A,2025-01-17,2,4,2,8,33.625,0,0,1,1,0
WO-0001344,CAT-1030,SPLR_06,U25,Mark,A,2025-01-17,0,6,0,6,26.333333333333332,0,0,1,1,1
WO-0001345,CAT-1010,SPLR_04,NUC,Trevor,B,2025-01-17,4,3,2,9,34.888888888888886,0,0,1,1,0
WO-0001346,CAT-1055,SPLR_11,U25,Brandon,B,2025-01-17,0,12,2,14,29.142857142857142,0,0,1,1,0
WO-0001347,CAT-1108,SPLR_04,EDGE_AI,Trevor,B,2025-01-17,1,7,2,10,26.5,0,0,1,1,0
WO-0001348,CAT-1006,SPLR_03,EMBEDDED_A,Anthony,B,2025-01-17,4,1,4,9,28.555555555555557,0,0,1,1,1
WO-0001349,CAT-1053,SPLR_06,STORAGE_NODE,Joseph,A,2025-01-17,6,4,3,13,32.84615384615385,0,0,1,1,1
WO-0001350,CAT-1092,SPLR_15,RACK1U,Tiffany,B,2025-01-17,1,6,2,9,28.333333333333332,0,0,1,1,1
WO-0001351,CAT-1031,SPLR_08,U25,Sarah,C,2025-01-17,3,7,2,12,33.0,1,0,0,0,0
WO-0001352,CAT-1014,SPLR_05,RACK1U,Ashley,B,2025-01-17,5,6,4,15,30.6,0,0,1,1,0
WO-0001353,CAT-1109,SPLR_13,U25,Peter,A,2025-01-17,1,10,2,13,26.384615384615383,0,0,1,1,0
WO-0001354,CAT-1035,SPLR_05,EMBEDDED_B,Jonathan,B,2025-01-17,1,8,3,12,29.666666666666668,0,0,1,1,0
WO-0001355,CAT-1027,SPLR_06,EMBEDDED_A,Kyle,A,2025-01-17,2,2,2,6,27.666666666666668,0,0,1,1,0
WO-0001356,CAT-1063,SPLR_12,RACK2U,Gilbert,A,2025-01-17,4,9,1,14,40.285714285714285,0,0,1,1,0
WO-0001357,CAT-1104,SPLR_04,U25,Aaron,A,2025-01-17,2,7,2,11,36.63636363636363,0,0,1,1,1
WO-0001358,CAT-1023,SPLR_16,RACK2U,Linda,A,2025-01-17,5,4,4,13,27.23076923076923,0,0,1,1,0
WO-0001359,CAT-1065,SPLR_17,RACK2U,Wesley,C,2025-01-17,2,7,3,12,29.75,0,0,1,1,0
WO-0001360,CAT-1038,SPLR_10,EMBEDDED_A,Katelyn,B,2025-01-18,0,6,4,10,27.9,0,0,1,1,0
WO-0001361,CAT-1110,SPLR_09,EMBEDDED_B,Adam,B,2025-01-18,4,8,3,15,32.733333333333334,0,0,1,1,0
WO-0001362,CAT-1010,SPLR_05,EMBEDDED_A,Gerald,B,2025-01-18,2,9,3,14,28.071428571428573,0,0,1,1,0
WO-0001363,CAT-1085,SPLR_08,EMBEDDED_B,Jay,A,2025-01-18,4,10,1,15,37.13333333333333,0,0,1,1,0
WO-0001364,CAT-1113,SPLR_02,NUC,Nathaniel,A,2025-01-18,3,7,1,11,37.72727272727273,0,0,1,1,0
WO-0001365,CAT-1051,SPLR_06,EDGE_AI,Adam,A,2025-01-18,4,9,4,17,32.1764705882353,0,0,1,1,1
WO-0001366,CAT-1078,SPLR_16,STORAGE_NODE,Linda,C,2025-01-18,1,7,1,9,28.666666666666668,0,0,1,1,0
WO-0001367,CAT-1070,SPLR_16,U25,Sarah,B,2025-01-18,2,9,4,15,27.933333333333334,0,0,1,1,0
WO-0001368,CAT-1042,SPLR_13,U25,Kimberly,A,2025-01-18,6,4,4,14,39.785714285714285,0,0,1,1,1
WO-0001369,CAT-1058,SPLR_06,STORAGE_NODE,Michelle,A,2025-01-18,1,5,2,8,27.0,0,0,1,1,0
WO-0001370,CAT-1027,SPLR_04,U25,Kimberly,C,2025-01-18,3,9,3,15,33.2,0,0,1,1,1
WO-0001371,CAT-1057,SPLR_14,EMBEDDED_A,Brandon,A,2025-01-18,1,9,1,11,30.545454545454547,0,0,1,1,0
WO-0001372,CAT-1051,SPLR_09,NUC,Felicia,B,2025-01-18,1,5,3,9,30.333333333333332,0,0,1,1,0
WO-0001373,CAT-1097,SPLR_08,EMBEDDED_B,Erik,A,2025-01-18,2,9,3,14,33.07142857142857,0,0,1,1,0
WO-0001374,CAT-1048,SPLR_10,EMBEDDED_A,Timothy,B,2025-01-18,1,8,2,11,28.272727272727273,0,0,1,1,0
WO-0001375,CAT-1081,SPLR_17,EMBEDDED_B,Erin,A,2025-01-18,2,10,0,12,28.333333333333332,0,0,1,1,0
