work_order_id,ts,level,message
WO-0001210,2025-01-16T09:39:01,INFO,device id e665a1 detected
WO-0001210,2025-01-16T09:39:02,WARN,invoking task run_memtest
WO-0001210,2025-01-16T09:39:12,WARN,invoking task collect_telemetry
WO-0001210,2025-01-16T09:47:49,WARN,device id 31a2a3 detected
WO-0001210,2025-01-16T09:49:58,INFO,invoking task install_driver
WO-0001210,2025-01-16T09:52:38,WARN,device id 796f02 detected
WO-0001210,2025-01-16T09:59:18,INFO,invoking task install_driver
WO-0001211,2025-01-16T12:19:25,ERROR,firmware expected=v4.0.13 actual=v3.5.7; aborting flash
WO-0001211,2025-01-16T12:20:11,INFO,step completed: audit duration=77s
WO-0001211,2025-01-16T12:20:37,INFO,checksum 6b67327e verified
WO-0001211,2025-01-16T12:26:21,INFO,checksum f7300476 verified
WO-0001211,2025-01-16T12:35:14,ERROR,firmware expected=v1.9.18 actual=v2.3.17; aborting flash
WO-0001212,2025-01-16T14:00:42,INFO,step completed: provision duration=99s
WO-0001212,2025-01-16T14:02:14,INFO,invoking task stage_image
WO-0001212,2025-01-16T14:10:05,INFO,step completed: provision duration=77s
WO-0001212,2025-01-16T14:17:01,WARN,invoking task collect_telemetry
WO-0001212,2025-01-16T14:27:55,WARN,step completed: qc duration=11s
WO-0001212,2025-01-16T14:34:52,WARN,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=78bc3139b153
WO-0001212,2025-01-16T14:39:15,INFO,device id 04a0ab detected
WO-0001213,2025-01-16T06:04:24,WARN,device id 6a5f0d detected
WO-0001213,2025-01-16T06:08:12,INFO,invoking task collect_telemetry
WO-0001213,2025-01-16T06:09:02,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=ba3b7b1f6c0a
WO-0001213,2025-01-16T06:21:56,INFO,invoking task collect_telemetry
WO-0001213,2025-01-16T06:24:34,ERROR,flasher refused downgrade from v2.0.15 to v2.4.4
WO-0001213,2025-01-16T06:29:45,ERROR,IPMI fallback triggered; redfish unresponsive from 10.75.156.26
WO-0001213,2025-01-16T06:35:05,INFO,invoking task collect_telemetry
WO-0001213,2025-01-16T06:55:28,WARN,redfish client timeout contacting BMC at 192.168.24.248; session=dcdfecc42cea
WO-0001214,2025-01-16T13:20:56,WARN,invoking task collect_telemetry
WO-0001214,2025-01-16T13:28:18,INFO,invoking task stage_image
WO-0001214,2025-01-16T13:31:05,INFO,checksum 396d5cfe verified
WO-0001214,2025-01-16T13:40:10,INFO,checksum d98a6f60 verified
WO-0001214,2025-01-16T13:50:03,INFO,invoking task run_memtest
WO-0001214,2025-01-16T13:50:31,INFO,checksum ff17a058 verified
WO-0001214,2025-01-16T13:57:05,INFO,device id 64b313 detected
WO-0001215,2025-01-16T07:00:03,WARN,device id a8431d detected
WO-0001215,2025-01-16T07:08:09,ERROR,Hub reset required; descriptor read timeout on port 3
WO-0001215,2025-01-16T07:08:10,INFO,step completed: audit duration=78s
WO-0001215,2025-01-16T07:11:59,WARN,step completed: provision duration=81s
WO-0001215,2025-01-16T07:14:08,ERROR,iPXE timeout on p1p2; no lease acquired
WO-0001215,2025-01-16T07:16:21,WARN,Hub reset required; descriptor read timeout on port 4
WO-0001215,2025-01-16T07:21:28,ERROR,iPXE timeout on eno1; no lease acquired
WO-0001215,2025-01-16T07:37:50,INFO,checksum a1e814ce verified
WO-0001215,2025-01-16T07:41:40,INFO,device id 3458e4 detected
WO-0001215,2025-01-16T07:42:03,WARN,invoking task run_memtest
WO-0001215,2025-01-16T07:42:48,INFO,device id f042f6 detected
WO-0001215,2025-01-16T07:43:34,ERROR,iPXE timeout on p1p1; no lease acquired
WO-0001215,2025-01-16T07:49:53,INFO,invoking task install_driver
WO-0001215,2025-01-16T07:51:37,WARN,invoking task install_driver
WO-0001215,2025-01-16T07:55:20,INFO,invoking task install_driver
WO-0001215,2025-01-16T07:55:44,INFO,checksum eb20a433 verified
WO-0001216,2025-01-16T16:04:29,INFO,device id 1ea03b detected
WO-0001216,2025-01-16T16:04:53,ERROR,hotplug event missed: bay 3 did not enumerate
WO-0001216,2025-01-16T16:08:46,INFO,device id 73ef1c detected
WO-0001216,2025-01-16T16:14:29,INFO,invoking task collect_telemetry
WO-0001216,2025-01-16T16:17:11,ERROR,step completed: flash duration=107s
WO-0001216,2025-01-16T16:17:59,WARN,checksum e4b31823 verified
WO-0001216,2025-01-16T16:20:38,WARN,invoking task stage_image
WO-0001216,2025-01-16T16:20:41,ERROR,USB bus stall: device 25225b5f0c41 on port 1 failed to enumerate
WO-0001216,2025-01-16T16:21:32,WARN,storage verify failed: tray 0 empty or bad seating
WO-0001216,2025-01-16T16:22:54,ERROR,Hub reset required; descriptor read timeout on port 1
WO-0001216,2025-01-16T16:39:45,INFO,invoking task stage_image
WO-0001216,2025-01-16T16:44:32,ERROR,checksum 73ff13ed verified
WO-0001216,2025-01-16T16:52:14,INFO,invoking task stage_image
WO-0001216,2025-01-16T16:52:47,ERROR,slot 8: drive presence=0; expected SAS/SATA; serial=6d6aa94bfdf3
WO-0001216,2025-01-16T16:58:26,ERROR,device id e76fe6 detected
WO-0001217,2025-01-16T13:17:13,INFO,invoking task install_driver
WO-0001217,2025-01-16T13:19:44,INFO,invoking task run_memtest
WO-0001217,2025-01-16T13:26:52,ERROR,step completed: provision duration=69s
WO-0001217,2025-01-16T13:59:44,INFO,invoking task run_memtest
WO-0001218,2025-01-16T10:00:38,INFO,invoking task stage_image
WO-0001218,2025-01-16T10:01:11,INFO,step completed: flash duration=31s
WO-0001218,2025-01-16T10:01:42,INFO,device id 53f00c detected
WO-0001218,2025-01-16T10:04:13,INFO,device id 0430e7 detected
WO-0001218,2025-01-16T10:08:05,INFO,device id a6973b detected
WO-0001218,2025-01-16T10:11:29,INFO,checksum 31ad8f13 verified
WO-0001218,2025-01-16T10:16:27,WARN,checksum 01f88126 verified
WO-0001218,2025-01-16T10:19:57,ERROR,Secure Boot policy blocked unsigned bootloader 8eccdd927217
WO-0001218,2025-01-16T10:21:31,INFO,checksum 4aba4bab verified
WO-0001218,2025-01-16T10:25:13,INFO,checksum 854db20a verified
WO-0001218,2025-01-16T10:26:48,ERROR,Secure Boot policy blocked unsigned bootloader ec7dfd8631f0
WO-0001218,2025-01-16T10:27:00,ERROR,checksum be1c8140 verified
WO-0001218,2025-01-16T10:32:05,INFO,invoking task install_driver
WO-0001218,2025-01-16T10:33:31,WARN,Secure Boot policy blocked unsigned bootloader 0eb862b651cc
WO-0001218,2025-01-16T10:42:41,INFO,step completed: provision duration=23s
WO-0001218,2025-01-16T10:50:08,WARN,invoking task run_memtest
WO-0001218,2025-01-16T10:53:58,INFO,checksum a655ee3d verified
WO-0001219,2025-01-16T10:20:13,INFO,step completed: provision duration=52s
WO-0001219,2025-01-16T10:27:42,WARN,device id 72f582 detected
WO-0001219,2025-01-16T10:46:22,INFO,checksum 3c75d615 verified
WO-0001220,2025-01-16T12:11:56,INFO,checksum 8d3f2451 verified
WO-0001220,2025-01-16T12:17:59,INFO,device id 9390ad detected
WO-0001220,2025-01-16T12:32:43,INFO,step completed: flash duration=117s
WO-0001220,2025-01-16T12:37:51,INFO,device id f444f7 detected
WO-0001220,2025-01-16T12:51:36,ERROR,device id b40b48 detected
WO-0001221,2025-01-16T15:06:54,INFO,invoking task stage_image
WO-0001221,2025-01-16T15:07:36,INFO,checksum 449d1478 verified
WO-0001221,2025-01-16T15:10:55,INFO,invoking task run_memtest
WO-0001221,2025-01-16T15:17:41,WARN,step completed: qc duration=115s
WO-0001221,2025-01-16T15:24:44,INFO,checksum 9d9db1a7 verified
WO-0001221,2025-01-16T15:28:33,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0001221,2025-01-16T15:29:22,INFO,step completed: qc duration=2s
WO-0001221,2025-01-16T15:34:50,WARN,step completed: qc duration=31s
WO-0001221,2025-01-16T15:35:38,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0001221,2025-01-16T15:36:40,INFO,invoking task run_memtest
WO-0001221,2025-01-16T15:38:26,INFO,invoking task install_driver
WO-0001221,2025-01-16T15:43:09,INFO,checksum df058bcc verified
WO-0001221,2025-01-16T15:48:42,INFO,checksum 84059c78 verified
WO-0001221,2025-01-16T15:56:37,WARN,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0001222,2025-01-16T11:02:00,INFO,checksum 88fafe7e verified
WO-0001222,2025-01-16T11:06:04,INFO,device id 032f73 detected
WO-0001222,2025-01-16T11:11:29,INFO,step completed: audit duration=47s
WO-0001222,2025-01-16T11:14:52,INFO,device id d3ce82 detected
WO-0001222,2025-01-16T11:21:58,WARN,device id 2080e5 detected
WO-0001222,2025-01-16T11:29:58,INFO,device id b271fa detected
WO-0001222,2025-01-16T11:32:16,WARN,checksum bcb9edf3 verified
WO-0001222,2025-01-16T11:42:25,INFO,device id 104ecf detected
WO-0001222,2025-01-16T11:44:57,WARN,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0001222,2025-01-16T11:50:45,INFO,checksum f489cb03 verified
WO-0001223,2025-01-16T15:04:31,INFO,device id dcca4f detected
WO-0001223,2025-01-16T15:05:27,ERROR,UEFI verification failed: signature invalid
WO-0001223,2025-01-16T15:16:56,WARN,invoking task install_driver
WO-0001223,2025-01-16T15:17:32,ERROR,step completed: flash duration=60s
WO-0001223,2025-01-16T15:26:08,WARN,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=5167e58956fc
WO-0001223,2025-01-16T15:26:35,WARN,checksum 4e9cd8aa verified
WO-0001223,2025-01-16T15:41:39,WARN,Secure Boot policy blocked unsigned bootloader 142e6ab387ff
WO-0001223,2025-01-16T15:42:05,WARN,invoking task run_memtest
WO-0001223,2025-01-16T15:44:58,ERROR,UEFI verification failed: signature invalid
WO-0001223,2025-01-16T15:45:23,INFO,step completed: flash duration=116s
WO-0001223,2025-01-16T15:48:52,ERROR,step completed: audit duration=65s
WO-0001223,2025-01-16T15:53:43,ERROR,SAS link drop: phy6 reset; negotiated 0 Gbps
WO-0001223,2025-01-16T15:55:22,ERROR,SAS link drop: phy6 reset; negotiated 0 Gbps
WO-0001223,2025-01-16T15:59:10,ERROR,HBA reported link loss on expander port 3
WO-0001224,2025-01-16T07:09:49,INFO,step completed: qc duration=102s
WO-0001224,2025-01-16T07:12:10,INFO,step completed: provision duration=111s
WO-0001224,2025-01-16T07:16:38,ERROR,memtest intermittent failure: pattern=0xAA55; addr=0xf9b87cd28925
WO-0001224,2025-01-16T07:16:51,ERROR,UEFI verification failed: signature invalid
WO-0001224,2025-01-16T07:17:26,ERROR,memtest intermittent failure: pattern=0xAA55; addr=0x7e1a3432d377
WO-0001224,2025-01-16T07:23:34,INFO,checksum a7c54832 verified
WO-0001224,2025-01-16T07:25:06,ERROR,firmware expected=v4.5.5 actual=v1.9.6; aborting flash
WO-0001224,2025-01-16T07:31:36,WARN,step completed: provision duration=21s
WO-0001224,2025-01-16T07:34:33,WARN,Secure Boot policy blocked unsigned bootloader 91e182a6e13c
WO-0001224,2025-01-16T07:35:51,WARN,step completed: qc duration=62s
WO-0001224,2025-01-16T07:36:49,ERROR,DIMM error corrected>threshold; slot 5
WO-0001224,2025-01-16T07:42:01,INFO,checksum d342df0b verified
WO-0001224,2025-01-16T07:45:41,INFO,step completed: flash duration=61s
WO-0001224,2025-01-16T07:53:25,ERROR,catalog policy violation: image v2.6.18 vs device v3.5.16
WO-0001224,2025-01-16T07:56:16,ERROR,catalog policy violation: image v3.8.14 vs device v2.7.9
WO-0001224,2025-01-16T07:56:28,INFO,invoking task install_driver
WO-0001225,2025-01-16T10:04:18,INFO,device id 1586ed detected
WO-0001225,2025-01-16T10:06:08,INFO,device id 230c47 detected
WO-0001225,2025-01-16T10:06:10,INFO,checksum dc712021 verified
WO-0001225,2025-01-16T10:15:01,INFO,checksum 25e89442 verified
WO-0001225,2025-01-16T10:23:50,WARN,device id e7de2d detected
WO-0001225,2025-01-16T10:33:39,INFO,checksum b9f2640b verified
WO-0001226,2025-01-16T11:01:01,ERROR,invoking task stage_image
WO-0001226,2025-01-16T11:03:43,ERROR,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=b51f1cc9855b
WO-0001226,2025-01-16T11:06:23,WARN,storage verify failed: tray 10 empty or bad seating
WO-0001226,2025-01-16T11:10:48,INFO,invoking task stage_image
WO-0001226,2025-01-16T11:15:13,ERROR,device id 396af8 detected
WO-0001226,2025-01-16T11:21:26,INFO,checksum 3a89fab0 verified
WO-0001226,2025-01-16T11:22:19,INFO,step completed: audit duration=105s
WO-0001226,2025-01-16T11:22:31,ERROR,IPMI fallback triggered; redfish unresponsive from 192.168.34.14
WO-0001226,2025-01-16T11:24:20,INFO,checksum 4095a7ee verified
WO-0001226,2025-01-16T11:26:24,WARN,step completed: qc duration=34s
WO-0001226,2025-01-16T11:29:16,INFO,device id 820750 detected
WO-0001226,2025-01-16T11:32:55,WARN,storage verify failed: tray 5 empty or bad seating
WO-0001226,2025-01-16T11:33:14,ERROR,device id ec114b detected
WO-0001226,2025-01-16T11:33:53,INFO,checksum fef53cce verified
WO-0001226,2025-01-16T11:42:03,WARN,step completed: qc duration=101s
WO-0001226,2025-01-16T11:47:11,INFO,device id 5170bc detected
WO-0001226,2025-01-16T11:48:08,INFO,invoking task install_driver
WO-0001226,2025-01-16T11:48:25,ERROR,device id 72a7af detected
WO-0001226,2025-01-16T11:51:18,WARN,slot 6: drive presence=0; expected SAS/SATA; serial=72704a3a8f96
WO-0001226,2025-01-16T11:59:10,ERROR,checksum 78a1aeee verified
WO-0001227,2025-01-16T08:04:48,INFO,checksum 74551702 verified
WO-0001227,2025-01-16T08:21:51,WARN,step completed: flash duration=7s
WO-0001227,2025-01-16T08:22:35,ERROR,UEFI verification failed: signature invalid
WO-0001227,2025-01-16T08:26:27,WARN,checksum 0bed395c verified
WO-0001227,2025-01-16T08:27:44,WARN,checksum b872e86b verified
WO-0001227,2025-01-16T08:29:56,ERROR,UEFI verification failed: signature invalid
WO-0001227,2025-01-16T08:34:37,WARN,checksum 8b86349a verified
WO-0001227,2025-01-16T08:35:59,WARN,device id 952d14 detected
WO-0001227,2025-01-16T08:43:13,INFO,invoking task run_memtest
WO-0001227,2025-01-16T08:47:11,INFO,step completed: audit duration=62s
WO-0001227,2025-01-16T08:49:17,ERROR,checksum b1ed8609 verified
WO-0001227,2025-01-16T08:55:43,ERROR,Secure Boot policy blocked unsigned bootloader 0dc1ae63e5f5
WO-0001227,2025-01-16T08:56:19,INFO,invoking task collect_telemetry
WO-0001227,2025-01-16T08:58:18,WARN,step completed: audit duration=103s
WO-0001228,2025-01-16T11:02:32,WARN,device id 950dc1 detected
WO-0001228,2025-01-16T11:08:32,INFO,device id 63f340 detected
WO-0001228,2025-01-16T11:13:44,INFO,device id 3d0065 detected
WO-0001228,2025-01-16T11:28:32,ERROR,device id 95c3fd detected
WO-0001228,2025-01-16T11:29:59,INFO,checksum a427e06c verified
WO-0001228,2025-01-16T11:48:51,INFO,device id 7dfca1 detected
WO-0001228,2025-01-16T11:52:23,INFO,invoking task collect_telemetry
WO-0001229,2025-01-16T15:01:42,INFO,step completed: flash duration=115s
WO-0001229,2025-01-16T15:04:57,WARN,step completed: provision duration=7s
WO-0001229,2025-01-16T15:05:18,ERROR,device id 96be4e detected
WO-0001229,2025-01-16T15:12:33,ERROR,invoking task run_memtest
WO-0001229,2025-01-16T15:13:48,ERROR,IPMI fallback triggered; redfish unresponsive from 10.246.136.209
WO-0001229,2025-01-16T15:14:53,INFO,checksum 587b743b verified
WO-0001229,2025-01-16T15:17:46,WARN,checksum 2403f65f verified
WO-0001229,2025-01-16T15:18:22,INFO,step completed: qc duration=93s
WO-0001229,2025-01-16T15:18:49,INFO,invoking task stage_image
WO-0001229,2025-01-16T15:21:23,ERROR,hotplug event missed: bay 4 did not enumerate
WO-0001229,2025-01-16T15:21:30,ERROR,device id c5ab1e detected
WO-0001229,2025-01-16T15:34:13,WARN,slot 0: drive presence=0; expected SAS/SATA; serial=986edb42d7fb
WO-0001229,2025-01-16T15:40:38,INFO,step completed: qc duration=41s
WO-0001229,2025-01-16T15:41:00,INFO,step completed: qc duration=36s
WO-0001229,2025-01-16T15:45:14,ERROR,checksum 0e018f8f verified
WO-0001229,2025-01-16T15:51:46,INFO,invoking task stage_image
WO-0001229,2025-01-16T15:53:13,INFO,checksum 467c85f0 verified
WO-0001229,2025-01-16T15:55:43,ERROR,device id e5e02c detected
WO-0001229,2025-01-16T15:56:46,INFO,checksum 9f5ff2f0 verified
WO-0001229,2025-01-16T15:59:44,INFO,device id a3c5b4 detected
WO-0001230,2025-01-16T14:03:39,WARN,device id 6b5f22 detected
WO-0001230,2025-01-16T14:14:01,INFO,invoking task run_memtest
WO-0001230,2025-01-16T14:17:16,ERROR,checksum e581295f verified
WO-0001230,2025-01-16T14:18:07,INFO,device id 726c8d detected
WO-0001230,2025-01-16T14:25:14,ERROR,redfish client timeout contacting BMC at 10.230.208.86; session=5497a15d07b1
WO-0001230,2025-01-16T14:30:12,INFO,device id ae5085 detected
WO-0001230,2025-01-16T14:37:24,ERROR,device id f954fd detected
WO-0001230,2025-01-16T14:43:33,WARN,device id b40bd3 detected
WO-0001230,2025-01-16T14:45:32,INFO,device id 189a58 detected
WO-0001230,2025-01-16T14:49:31,INFO,device id 9cb226 detected
WO-0001230,2025-01-16T14:50:40,WARN,step completed: provision duration=18s
WO-0001231,2025-01-16T07:05:00,INFO,invoking task install_driver
WO-0001231,2025-01-16T07:10:43,INFO,step completed: qc duration=5s
WO-0001231,2025-01-16T07:34:29,ERROR,Hub reset required; descriptor read timeout on port 2
WO-0001231,2025-01-16T07:36:43,ERROR,checksum 66991ae2 verified
WO-0001231,2025-01-16T07:41:36,INFO,checksum 089722da verified
WO-0001231,2025-01-16T07:48:10,INFO,checksum add9d684 verified
WO-0001231,2025-01-16T07:48:59,INFO,step completed: provision duration=19s
WO-0001231,2025-01-16T07:54:57,ERROR,Hub reset required; descriptor read timeout on port 2
WO-0001231,2025-01-16T07:58:51,ERROR,checksum 3ea192f7 verified
WO-0001232,2025-01-16T15:04:01,INFO,device id 42267a detected
WO-0001232,2025-01-16T15:28:32,WARN,checksum 85583020 verified
WO-0001232,2025-01-16T15:28:51,ERROR,checksum 6cf56efd verified
WO-0001232,2025-01-16T15:30:21,WARN,step completed: qc duration=12s
WO-0001232,2025-01-16T15:36:11,INFO,invoking task stage_image
WO-0001232,2025-01-16T15:36:35,ERROR,device id 4c2550 detected
WO-0001232,2025-01-16T15:41:58,INFO,step completed: provision duration=70s
WO-0001233,2025-01-16T12:06:57,WARN,step completed: qc duration=69s
WO-0001233,2025-01-16T12:08:33,ERROR,Attestation failed: EK cert chain not trusted
WO-0001233,2025-01-16T12:11:19,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0001233,2025-01-16T12:12:22,INFO,checksum 7d44d3c7 verified
WO-0001233,2025-01-16T12:17:51,INFO,invoking task run_memtest
WO-0001233,2025-01-16T12:18:48,INFO,invoking task stage_image
WO-0001233,2025-01-16T12:28:23,ERROR,checksum 9d2c41f4 verified
WO-0001233,2025-01-16T12:30:37,WARN,step completed: audit duration=75s
WO-0001233,2025-01-16T12:39:15,WARN,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0001233,2025-01-16T12:39:42,ERROR,step completed: flash duration=58s
WO-0001233,2025-01-16T12:42:40,ERROR,invoking task install_driver
WO-0001233,2025-01-16T12:44:53,WARN,invoking task run_memtest
WO-0001233,2025-01-16T12:51:30,INFO,step completed: provision duration=49s
WO-0001233,2025-01-16T12:53:48,ERROR,step completed: provision duration=23s
WO-0001233,2025-01-16T12:58:31,INFO,checksum 27f9d48c verified
WO-0001234,2025-01-16T14:00:34,WARN,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=b8af7dedc209
WO-0001234,2025-01-16T14:03:57,INFO,invoking task install_driver
WO-0001234,2025-01-16T14:07:29,WARN,checksum c8723b1f verified
WO-0001234,2025-01-16T14:14:27,INFO,device id 04d809 detected
WO-0001234,2025-01-16T14:19:51,WARN,device id 703ffa detected
WO-0001234,2025-01-16T14:21:24,INFO,step completed: provision duration=22s
WO-0001234,2025-01-16T14:47:21,WARN,checksum 7af8824a verified
WO-0001234,2025-01-16T14:50:48,INFO,device id 2e465c detected
WO-0001235,2025-01-16T09:00:15,WARN,slot 2: drive presence=0; expected SAS/SATA; serial=675b3c79e00e
WO-0001235,2025-01-16T09:04:47,INFO,step completed: flash duration=86s
WO-0001235,2025-01-16T09:07:10,ERROR,checksum f3635665 verified
WO-0001235,2025-01-16T09:23:49,ERROR,invoking task run_memtest
WO-0001235,2025-01-16T09:26:06,WARN,device id 6ff97a detected
WO-0001235,2025-01-16T09:29:13,INFO,step completed: qc duration=10s
WO-0001235,2025-01-16T09:43:50,INFO,device id 0f8ebc detected
WO-0001235,2025-01-16T09:47:03,ERROR,device id 36045e detected
