work_order_id,catalog_id,supplier,device_type,technician,shift,build_date,failure_label
WO-0001117,CAT-1065,SPLR_10,NUC,Felicia,C,2025-01-14,1
WO-0001118,CAT-1034,SPLR_08,RACK2U,Jonathan,B,2025-01-14,0
WO-0001119,CAT-1036,SPLR_10,RACK2U,Heather,A,2025-01-14,1
WO-0001120,CAT-1058,SPLR_15,U25,Samantha,C,2025-01-15,0
WO-0001121,CAT-1041,SPLR_04,RACK1U,Katherine,B,2025-01-15,0
WO-0001122,CAT-1089,SPLR_03,EDGE_AI,Donald,B,2025-01-15,0
WO-0001123,CAT-1109,SPLR_11,U25,Daniel,A,2025-01-15,0
WO-0001124,CAT-1072,SPLR_05,RACK2U,Kimberly,B,2025-01-15,0
WO-0001125,CAT-1041,SPLR_10,EDGE_AI,Donald,A,2025-01-15,0
WO-0001126,CAT-1111,SPLR_04,U25,Jody,A,2025-01-15,1
WO-0001127,CAT-1072,SPLR_16,RACK1U,Timothy,A,2025-01-15,0
WO-0001128,CAT-1104,SPLR_06,STORAGE_NODE,Brenda,C,2025-01-15,0
WO-0001129,CAT-1051,SPLR_17,EDGE_AI,Anthony,A,2025-01-15,0
WO-0001130,CAT-1005,SPLR_17,EMBEDDED_A,Edward,A,2025-01-15,0
WO-0001131,CAT-1113,SPLR_08,RACK1U,Sarah,A,2025-01-15,1
WO-0001132,CAT-1015,SPLR_06,EMBEDDED_B,Philip,A,2025-01-15,0
WO-0001133,CAT-1041,SPLR_10,EMBEDDED_B,Gabriel,A,2025-01-15,0
WO-0001134,CAT-1008,SPLR_17,U25,Kelsey,B,2025-01-15,0
WO-0001135,CAT-1017,SPLR_04,EMBEDDED_A,Kyle,A,2025-01-15,0
WO-0001136,CAT-1109,SPLR_03,NUC,Anna,B,2025-01-15,0
WO-0001137,CAT-1059,SPLR_02,EMBEDDED_A,Brandon,B,2025-01-15,0
WO-0001138,CAT-1025,SPLR_07,U25,Linda,A,2025-01-15,0
WO-0001139,CAT-1008,SPLR_09,NUC,Aaron,C,2025-01-15,0
WO-0001140,CAT-1105,SPLR_08,STORAGE_NODE,Anthony,A,2025-01-15,0
WO-0001141,CAT-1009,SPLR_05,U25,Jonathan,A,2025-01-15,0
WO-0001142,CAT-1101,SPLR_07,RACK2U,Edward,B,2025-01-15,1
WO-0001143,CAT-1021,SPLR_07,STORAGE_NODE,Brian,A,2025-01-15,0
WO-0001144,CAT-1036,SPLR_04,EMBEDDED_A,Wesley,A,2025-01-15,0
WO-0001145,CAT-1059,SPLR_04,U25,Joseph,A,2025-01-15,1
WO-0001146,CAT-1119,SPLR_16,U25,Gerald,B,2025-01-15,0
WO-0001147,CAT-1005,SPLR_10,EMBEDDED_B,Tiffany,B,2025-01-15,0
WO-0001148,CAT-1115,SPLR_13,NUC,Kevin,A,2025-01-15,0
WO-0001149,CAT-1026,SPLR_06,RACK2U,Erica,B,2025-01-15,0
WO-0001150,CAT-1030,SPLR_12,STORAGE_NODE,Michael,B,2025-01-15,0
WO-0001151,CAT-1079,SPLR_16,RACK2U,Daniel,A,2025-01-15,0
WO-0001152,CAT-1092,SPLR_10,EMBEDDED_B,Mark,A,2025-01-15,0
WO-0001153,CAT-1014,SPLR_06,EDGE_AI,Brian,A,2025-01-15,1
WO-0001154,CAT-1005,SPLR_09,EDGE_AI,Vicki,A,2025-01-15,0
WO-0001155,CAT-1090,SPLR_16,EDGE_AI,Katelyn,A,2025-01-15,0
WO-0001156,CAT-1079,SPLR_06,U25,Steven,B,2025-01-15,0
WO-0001157,CAT-1044,SPLR_17,U25,Danielle,B,2025-01-15,0
WO-0001158,CAT-1058,SPLR_15,RACK2U,Sarah,A,2025-01-15,0
WO-0001159,CAT-1101,SPLR_17,NUC,Gilbert,C,2025-01-15,0
WO-0001160,CAT-1058,SPLR_13,STORAGE_NODE,Rebecca,B,2025-01-15,1
WO-0001161,CAT-1019,SPLR_03,U25,Shannon,A,2025-01-15,0
WO-0001162,CAT-1088,SPLR_16,EMBEDDED_B,Ashley,A,2025-01-15,0
WO-0001163,CAT-1021,SPLR_12,EMBEDDED_A,Anthony,A,2025-01-15,1
WO-0001164,CAT-1011,SPLR_08,NUC,Brandon,B,2025-01-15,0
WO-0001165,CAT-1077,SPLR_04,STORAGE_NODE,Kimberly,A,2025-01-15,0
WO-0001166,CAT-1040,SPLR_13,RACK1U,Margaret,B,2025-01-15,1
WO-0001167,CAT-1037,SPLR_16,RACK1U,Allison,B,2025-01-15,0
WO-0001168,CAT-1018,SPLR_04,NUC,Felicia,B,2025-01-15,0
WO-0001169,CAT-1012,SPLR_15,RACK2U,Jonathan,A,2025-01-15,0
WO-0001170,CAT-1024,SPLR_11,RACK1U,John,B,2025-01-15,0
WO-0001171,CAT-1074,SPLR_16,RACK2U,James,B,2025-01-15,0
WO-0001172,CAT-1052,SPLR_06,EMBEDDED_A,Sarah,A,2025-01-15,1
WO-0001173,CAT-1108,SPLR_13,NUC,Derrick,C,2025-01-15,0
WO-0001174,CAT-1058,SPLR_07,EMBEDDED_A,Joseph,B,2025-01-15,0
WO-0001175,CAT-1099,SPLR_10,RACK1U,Jose,A,2025-01-15,0
WO-0001176,CAT-1104,SPLR_15,EMBEDDED_A,Jamie,B,2025-01-15,0
WO-0001177,CAT-1038,SPLR_17,EMBEDDED_A,Shannon,C,2025-01-15,1
WO-0001178,CAT-1048,SPLR_17,RACK2U,Joseph,B,2025-01-15,1
WO-0001179,CAT-1018,SPLR_09,EMBEDDED_A,Shannon,C,2025-01-15,0
WO-0001180,CAT-1076,SPLR_12,EMBEDDED_B,Peter,B,2025-01-15,0
WO-0001181,CAT-1051,SPLR_10,RACK1U,Jonathan,B,2025-01-15,0
WO-0001182,CAT-1009,SPLR_13,EDGE_AI,Samantha,A,2025-01-15,0
WO-0001183,CAT-1095,SPLR_10,EDGE_AI,Katherine,A,2025-01-15,0
WO-0001184,CAT-1061,SPLR_05,RACK2U,Wesley,B,2025-01-15,0
WO-0001185,CAT-1003,SPLR_09,NUC,Anthony,A,2025-01-15,0
WO-0001186,CAT-1058,SPLR_09,EMBEDDED_A,Felicia,B,2025-01-15,0
WO-0001187,CAT-1056,SPLR_01,RACK2U,Erica,A,2025-01-15,1
WO-0001188,CAT-1081,SPLR_04,RACK2U,Heather,A,2025-01-15,0
WO-0001189,CAT-1062,SPLR_15,RACK1U,Gilbert,B,2025-01-15,0
WO-0001190,CAT-1003,SPLR_01,U25,Aaron,B,2025-01-15,0
WO-0001191,CAT-1048,SPLR_09,STORAGE_NODE,Jamie,B,2025-01-15,0
WO-0001192,CAT-1036,SPLR_06,STORAGE_NODE,Anthony,B,2025-01-15,0
WO-0001193,CAT-1094,SPLR_11,EMBEDDED_A,Alexis,B,2025-01-15,0
WO-0001194,CAT-1081,SPLR_13,STORAGE_NODE,Jose,B,2025-01-15,0
WO-0001195,CAT-1015,SPLR_09,RACK2U,Susan,C,2025-01-15,0
WO-0001196,CAT-1078,SPLR_03,NUC,Samantha,B,2025-01-15,0
WO-0001197,CAT-1008,SPLR_02,RACK2U,Derrick,B,2025-01-15,0
WO-0001198,CAT-1072,SPLR_06,EDGE_AI,Aaron,A,2025-01-15,0
WO-0001199,CAT-1062,SPLR_16,EMBEDDED_B,Samantha,A,2025-01-15,1
WO-0001200,CAT-1081,SPLR_15,U25,Brian,B,2025-01-16,1
WO-0001201,CAT-1012,SPLR_14,STORAGE_NODE,Rebecca,A,2025-01-16,0
WO-0001202,CAT-1081,SPLR_09,NUC,Rebecca,B,2025-01-16,1
WO-0001203,CAT-1024,SPLR_07,NUC,Kimberly,A,2025-01-16,1
WO-0001204,CAT-1067,SPLR_04,EMBEDDED_A,Andrew,A,2025-01-16,1
WO-0001205,CAT-1081,SPLR_17,RACK1U,Anna,A,2025-01-16,0
WO-0001206,CAT-1036,SPLR_07,NUC,Nathaniel,A,2025-01-16,0
WO-0001207,CAT-1018,SPLR_16,EMBEDDED_B,Carmen,A,2025-01-16,0
WO-0001208,CAT-1115,SPLR_05,EMBEDDED_A,Rebecca,A,2025-01-16,0
WO-0001209,CAT-1117,SPLR_13,RACK2U,Jose,A,2025-01-16,0
WO-0001210,CAT-1066,SPLR_08,U25,Rachel,B,2025-01-16,0
WO-0001211,CAT-1104,SPLR_12,EMBEDDED_B,Theresa,C,2025-01-16,0
WO-0001212,CAT-1016,SPLR_10,RACK2U,Aaron,A,2025-01-16,0
WO-0001213,CAT-1086,SPLR_15,RACK1U,Jonathan,A,2025-01-16,0
WO-0001214,CAT-1072,SPLR_07,EDGE_AI,Tracy,A,2025-01-16,0
WO-0001215,CAT-1017,SPLR_10,NUC,Brian,A,2025-01-16,0
WO-0001216,CAT-1101,SPLR_09,NUC,Daniel,A,2025-01-16,0
WO-0001217,CAT-1114,SPLR_17,EMBEDDED_B,Ashley,A,2025-01-16,0
WO-0001218,CAT-1061,SPLR_13,EDGE_AI,Marissa,A,2025-01-16,0
WO-0001219,CAT-1061,SPLR_15,EMBEDDED_A,Shannon,B,2025-01-16,1
WO-0001220,CAT-1060,SPLR_09,STORAGE_NODE,Edward,C,2025-01-16,0
WO-0001221,CAT-1096,SPLR_05,STORAGE_NODE,Katherine,A,2025-01-16,0
WO-0001222,CAT-1112,SPLR_06,EDGE_AI,Gregory,A,2025-01-16,0
WO-0001223,CAT-1084,SPLR_07,U25,Joseph,A,2025-01-16,0
WO-0001224,CAT-1004,SPLR_04,STORAGE_NODE,Erica,A,2025-01-16,0
WO-0001225,CAT-1109,SPLR_17,STORAGE_NODE,Carmen,A,2025-01-16,0
WO-0001226,CAT-1031,SPLR_02,NUC,Adrienne,C,2025-01-16,0
WO-0001227,CAT-1070,SPLR_08,U25,Kimberly,B,2025-01-16,0
WO-0001228,CAT-1119,SPLR_13,EMBEDDED_A,Mark,B,2025-01-16,0
WO-0001229,CAT-1056,SPLR_17,RACK1U,Trevor,A,2025-01-16,1
WO-0001230,CAT-1024,SPLR_11,U25,Jonathan,C,2025-01-16,0
WO-0001231,CAT-1041,SPLR_12,NUC,Vicki,B,2025-01-16,0
WO-0001232,CAT-1027,SPLR_15,RACK1U,Tracy,B,2025-01-16,0
WO-0001233,CAT-1000,SPLR_17,EDGE_AI,Theresa,C,2025-01-16,1
WO-0001234,CAT-1090,SPLR_15,RACK2U,Erica,B,2025-01-16,0
WO-0001235,CAT-1066,SPLR_02,EDGE_AI,Timothy,B,2025-01-16,0
WO-0001236,CAT-1038,SPLR_14,NUC,Carolyn,C,2025-01-16,0
WO-0001237,CAT-1100,SPLR_02,EMBEDDED_B,Chad,A,2025-01-16,0
WO-0001238,CAT-1105,SPLR_15,RACK2U,Anna,A,2025-01-16,0
WO-0001239,CAT-1008,SPLR_01,EDGE_AI,Vicki,C,2025-01-16,0
WO-0001240,CAT-1107,SPLR_03,U25,Anna,A,2025-01-16,0
WO-0001241,CAT-1068,SPLR_13,RACK1U,Michelle,B,2025-01-16,1
WO-0001242,CAT-1054,SPLR_10,STORAGE_NODE,Brandon,A,2025-01-16,1
WO-0001243,CAT-1099,SPLR_02,EMBEDDED_B,Heather,A,2025-01-16,0
WO-0001244,CAT-1059,SPLR_13,STORAGE_NODE,Amy,A,2025-01-16,0
WO-0001245,CAT-1114,SPLR_09,EMBEDDED_B,Jonathan,A,2025-01-16,0
WO-0001246,CAT-1090,SPLR_12,EMBEDDED_A,Kevin,B,2025-01-16,0
WO-0001247,CAT-1117,SPLR_03,RACK2U,Felicia,B,2025-01-16,0
WO-0001248,CAT-1052,SPLR_08,U25,Katherine,A,2025-01-16,1
WO-0001249,CAT-1034,SPLR_10,NUC,Gabriel,B,2025-01-16,0
WO-0001250,CAT-1025,SPLR_13,U25,Derrick,C,2025-01-16,0
WO-0001251,CAT-1023,SPLR_01,STORAGE_NODE,Vicki,A,2025-01-16,0
WO-0001252,CAT-1035,SPLR_09,U25,Margaret,C,2025-01-16,1
WO-0001253,CAT-1101,SPLR_06,EMBEDDED_A,John,B,2025-01-16,1
WO-0001254,CAT-1017,SPLR_04,EMBEDDED_A,Brenda,B,2025-01-16,1
WO-0001255,CAT-1091,SPLR_12,NUC,Kelsey,A,2025-01-16,0
WO-0001256,CAT-1073,SPLR_14,U25,Steven,B,2025-01-16,0
WO-0001257,CAT-1018,SPLR_14,EDGE_AI,Rebecca,A,2025-01-16,1
WO-0001258,CAT-1071,SPLR_09,RACK1U,Erica,C,2025-01-16,0
WO-0001259,CAT-1071,SPLR_07,RACK1U,Dawn,A,2025-01-16,0
WO-0001260,CAT-1059,SPLR_02,RACK1U,Anthony,A,2025-01-16,0
WO-0001261,CAT-1089,SPLR_05,STORAGE_NODE,Jose,B,2025-01-16,1
WO-0001262,CAT-1112,SPLR_01,NUC,Danielle,A,2025-01-16,0
WO-0001263,CAT-1061,SPLR_04,EMBEDDED_A,Joseph,A,2025-01-16,0
WO-0001264,CAT-1042,SPLR_08,EMBEDDED_A,Allison,A,2025-01-16,0
WO-0001265,CAT-1022,SPLR_05,RACK1U,Megan,A,2025-01-16,0
WO-0001266,CAT-1096,SPLR_15,STORAGE_NODE,Margaret,B,2025-01-16,0
WO-0001267,CAT-1044,SPLR_11,EDGE_AI,Alice,A,2025-01-16,0
WO-0001268,CAT-1037,SPLR_06,RACK1U,Sarah,A,2025-01-16,1
WO-0001269,CAT-1004,SPLR_16,EMBEDDED_B,Susan,A,2025-01-16,0
WO-0001270,CAT-1108,SPLR_08,RACK2U,Nathaniel,B,2025-01-16,0
WO-0001271,CAT-1058,SPLR_01,U25,Kathy,C,2025-01-16,0
WO-0001272,CAT-1072,SPLR_12,EMBEDDED_B,Jody,A,2025-01-16,1
WO-0001273,CAT-1063,SPLR_03,EMBEDDED_B,Gregory,A,2025-01-16,0
WO-0001274,CAT-1084,SPLR_08,EDGE_AI,Adam,A,2025-01-16,0
WO-0001275,CAT-1049,SPLR_17,EMBEDDED_B,Samantha,A,2025-01-16,0
WO-0001276,CAT-1071,SPLR_12,U25,Aaron,A,2025-01-16,0
WO-0001277,CAT-1119,SPLR_16,STORAGE_NODE,Tracy,B,2025-01-16,1
WO-0001278,CAT-1009,SPLR_10,NUC,Brenda,B,2025-01-16,0
WO-0001279,CAT-1078,SPLR_05,EMBEDDED_B,Alice,C,2025-01-16,0
WO-0001280,CAT-1053,SPLR_12,RACK2U,Dawn,A,2025-01-17,0
WO-0001281,CAT-1094,SPLR_15,EMBEDDED_A,Tracy,B,2025-01-17,0
WO-0001282,CAT-1021,SPLR_06,NUC,Adrienne,B,2025-01-17,0
WO-0001283,CAT-1064,SPLR_15,U25,Aaron,A,2025-01-17,0
WO-0001284,CAT-1000,SPLR_07,RACK1U,Aaron,B,2025-01-17,0
WO-0001285,CAT-1057,SPLR_15,NUC,Jose,A,2025-01-17,0
WO-0001286,CAT-1080,SPLR_12,RACK2U,Theresa,A,2025-01-17,0
WO-0001287,CAT-1055,SPLR_08,EDGE_AI,Anthony,A,2025-01-17,1
WO-0001288,CAT-1046,SPLR_07,EDGE_AI,Rebecca,B,2025-01-17,0
WO-0001289,CAT-1070,SPLR_16,STORAGE_NODE,Brenda,A,2025-01-17,0
WO-0001290,CAT-1027,SPLR_08,RACK1U,Amy,B,2025-01-17,0
WO-0001291,CAT-1035,SPLR_05,EMBEDDED_B,Andrew,A,2025-01-17,0
WO-0001292,CAT-1115,SPLR_15,EDGE_AI,Taylor,B,2025-01-17,0
WO-0001293,CAT-1088,SPLR_13,STORAGE_NODE,Anna,A,2025-01-17,0
WO-0001294,CAT-1119,SPLR_14,EMBEDDED_A,Thomas,B,2025-01-17,0
WO-0001295,CAT-1038,SPLR_09,EMBEDDED_A,Daniel,A,2025-01-17,0
WO-0001296,CAT-1002,SPLR_15,EMBEDDED_B,Marissa,A,2025-01-17,0
WO-0001297,CAT-1016,SPLR_01,U25,Megan,C,2025-01-17,0
WO-0001298,CAT-1082,SPLR_07,RACK2U,Aaron,C,2025-01-17,0
WO-0001299,CAT-1032,SPLR_05,U25,Derrick,A,2025-01-17,0
WO-0001300,CAT-1026,SPLR_13,NUC,Gary,B,2025-01-17,0
WO-0001301,CAT-1000,SPLR_05,U25,Rebecca,B,2025-01-17,0
WO-0001302,CAT-1062,SPLR_01,EMBEDDED_B,Carolyn,C,2025-01-17,0
WO-0001303,CAT-1084,SPLR_05,NUC,Adam,C,2025-01-17,0
WO-0001304,CAT-1011,SPLR_12,U25,Alexis,A,2025-01-17,0
WO-0001305,CAT-1090,SPLR_11,STORAGE_NODE,Kelsey,A,2025-01-17,0
WO-0001306,CAT-1010,SPLR_04,STORAGE_NODE,Marissa,C,2025-01-17,0
WO-0001307,CAT-1043,SPLR_04,RACK1U,Mark,A,2025-01-17,0
WO-0001308,CAT-1100,SPLR_02,RACK2U,Anna,B,2025-01-17,0
WO-0001309,CAT-1081,SPLR_15,EMBEDDED_B,Alexis,B,2025-01-17,0
WO-0001310,CAT-1065,SPLR_10,EDGE_AI,Erin,B,2025-01-17,0
WO-0001311,CAT-1109,SPLR_16,EDGE_AI,Gary,B,2025-01-17,0
WO-0001312,CAT-1116,SPLR_04,EMBEDDED_B,Taylor,C,2025-01-17,0
WO-0001313,CAT-1025,SPLR_09,U25,Jonathan,A,2025-01-17,0
WO-0001314,CAT-1001,SPLR_12,RACK2U,Steven,C,2025-01-17,0
WO-0001315,CAT-1110,SPLR_12,RACK1U,Michael,A,2025-01-17,0
WO-0001316,CAT-1112,SPLR_05,EDGE_AI,Anthony,C,2025-01-17,1
WO-0001317,CAT-1012,SPLR_15,RACK2U,Donna,B,2025-01-17,0
WO-0001318,CAT-1086,SPLR_07,RACK2U,Gerald,A,2025-01-17,0
WO-0001319,CAT-1034,SPLR_10,EMBEDDED_A,Kimberly,B,2025-01-17,0
WO-0001320,CAT-1033,SPLR_17,U25,Rebecca,C,2025-01-17,0
WO-0001321,CAT-1076,SPLR_03,EMBEDDED_B,Lisa,C,2025-01-17,0
WO-0001322,CAT-1104,SPLR_04,RACK1U,Jonathan,A,2025-01-17,0
WO-0001323,CAT-1031,SPLR_09,EMBEDDED_A,Jody,A,2025-01-17,0
WO-0001324,CAT-1084,SPLR_02,EMBEDDED_B,Brian,B,2025-01-17,0
WO-0001325,CAT-1040,SPLR_04,STORAGE_NODE,Linda,A,2025-01-17,0
WO-0001326,CAT-1014,SPLR_09,NUC,Brandon,A,2025-01-17,0
WO-0001327,CAT-1004,SPLR_17,EMBEDDED_B,Susan,A,2025-01-17,1
WO-0001328,CAT-1090,SPLR_09,RACK1U,Timothy,C,2025-01-17,0
WO-0001329,CAT-1101,SPLR_03,EMBEDDED_B,Edward,A,2025-01-17,1
WO-0001330,CAT-1094,SPLR_16,EDGE_AI,Margaret,B,2025-01-17,0
WO-0001331,CAT-1012,SPLR_04,RACK1U,Anna,C,2025-01-17,0
WO-0001332,CAT-1048,SPLR_02,RACK2U,Brandon,A,2025-01-17,0
WO-0001333,CAT-1069,SPLR_15,STORAGE_NODE,Steven,C,2025-01-17,0
WO-0001334,CAT-1083,SPLR_04,RACK1U,Kimberly,A,2025-01-17,0
WO-0001335,CAT-1036,SPLR_06,NUC,Heather,A,2025-01-17,0
WO-0001336,CAT-1004,SPLR_03,NUC,Marissa,C,2025-01-17,0
WO-0001337,CAT-1009,SPLR_17,STORAGE_NODE,Peter,B,2025-01-17,1
WO-0001338,CAT-1040,SPLR_17,EMBEDDED_B,Jody,A,2025-01-17,0
WO-0001339,CAT-1041,SPLR_09,RACK2U,Amy,B,2025-01-17,0
WO-0001340,CAT-1000,SPLR_05,RACK2U,Erin,C,2025-01-17,0
WO-0001341,CAT-1087,SPLR_08,RACK2U,Danielle,A,2025-01-17,0
WO-0001342,CAT-1020,SPLR_10,RACK2U,Ashley,C,2025-01-17,0
WO-0001343,CAT-1093,SPLR_09,EDGE_AI,Steven,A,2025-01-17,0
WO-0001344,CAT-1030,SPLR_06,U25,Mark,A,2025-01-17,1
WO-0001345,CAT-1010,SPLR_04,NUC,Trevor,B,2025-01-17,0
WO-0001346,CAT-1055,SPLR_11,U25,Brandon,B,2025-01-17,0
WO-0001347,CAT-1108,SPLR_04,EDGE_AI,Trevor,B,2025-01-17,0
WO-0001348,CAT-1006,SPLR_03,EMBEDDED_A,Anthony,B,2025-01-17,1
WO-0001349,CAT-1053,SPLR_06,STORAGE_NODE,Joseph,A,2025-01-17,1
WO-0001350,CAT-1092,SPLR_15,RACK1U,Tiffany,B,2025-01-17,1
WO-0001351,CAT-1031,SPLR_08,U25,Sarah,C,2025-01-17,0
WO-0001352,CAT-1014,SPLR_05,RACK1U,Ashley,B,2025-01-17,0
WO-0001353,CAT-1109,SPLR_13,U25,Peter,A,2025-01-17,0
WO-0001354,CAT-1035,SPLR_05,EMBEDDED_B,Jonathan,B,2025-01-17,0
WO-0001355,CAT-1027,SPLR_06,EMBEDDED_A,Kyle,A,2025-01-17,0
WO-0001356,CAT-1063,SPLR_12,RACK2U,Gilbert,A,2025-01-17,0
WO-0001357,CAT-1104,SPLR_04,U25,Aaron,A,2025-01-17,1
WO-0001358,CAT-1023,SPLR_16,RACK2U,Linda,A,2025-01-17,0
WO-0001359,CAT-1065,SPLR_17,RACK2U,Wesley,C,2025-01-17,0
WO-0001360,CAT-1038,SPLR_10,EMBEDDED_A,Katelyn,B,2025-01-18,0
WO-0001361,CAT-1110,SPLR_09,EMBEDDED_B,Adam,B,2025-01-18,0
WO-0001362,CAT-1010,SPLR_05,EMBEDDED_A,Gerald,B,2025-01-18,0
WO-0001363,CAT-1085,SPLR_08,EMBEDDED_B,Jay,A,2025-01-18,0
WO-0001364,CAT-1113,SPLR_02,NUC,Nathaniel,A,2025-01-18,0
WO-0001365,CAT-1051,SPLR_06,EDGE_AI,Adam,A,2025-01-18,1
WO-0001366,CAT-1078,SPLR_16,STORAGE_NODE,Linda,C,2025-01-18,0
WO-0001367,CAT-1070,SPLR_16,U25,Sarah,B,2025-01-18,0
WO-0001368,CAT-1042,SPLR_13,U25,Kimberly,A,2025-01-18,1
WO-0001369,CAT-1058,SPLR_06,STORAGE_NODE,Michelle,A,2025-01-18,0
WO-0001370,CAT-1027,SPLR_04,U25,Kimberly,C,2025-01-18,1
WO-0001371,CAT-1057,SPLR_14,EMBEDDED_A,Brandon,A,2025-01-18,0
WO-0001372,CAT-1051,SPLR_09,NUC,Felicia,B,2025-01-18,0
WO-0001373,CAT-1097,SPLR_08,EMBEDDED_B,Erik,A,2025-01-18,0
WO-0001374,CAT-1048,SPLR_10,EMBEDDED_A,Timothy,B,2025-01-18,0
WO-0001375,CAT-1081,SPLR_17,EMBEDDED_B,Erin,A,2025-01-18,0
WO-0001376,CAT-1026,SPLR_10,U25,Aaron,B,2025-01-18,1
WO-0001377,CAT-1064,SPLR_13,RACK2U,Adam,B,2025-01-18,0
WO-0001378,CAT-1045,SPLR_08,EMBEDDED_B,James,A,2025-01-18,0
WO-0001379,CAT-1048,SPLR_08,EDGE_AI,Theresa,C,2025-01-18,0
WO-0001380,CAT-1022,SPLR_06,EMBEDDED_A,Katherine,B,2025-01-18,0
WO-0001381,CAT-1081,SPLR_07,EMBEDDED_B,Alice,A,2025-01-18,0
WO-0001382,CAT-1048,SPLR_03,NUC,Mark,C,2025-01-18,1
WO-0001383,CAT-1018,SPLR_08,EMBEDDED_B,Adam,A,2025-01-18,1
WO-0001384,CAT-1032,SPLR_06,RACK2U,Erik,B,2025-01-18,0
WO-0001385,CAT-1016,SPLR_03,EMBEDDED_B,Jose,A,2025-01-18,0
WO-0001386,CAT-1044,SPLR_15,EMBEDDED_B,Sarah,A,2025-01-18,0
WO-0001387,CAT-1015,SPLR_17,EMBEDDED_A,Sarah,B,2025-01-18,0
WO-0001388,CAT-1073,SPLR_06,NUC,Rachel,C,2025-01-18,0
WO-0001389,CAT-1060,SPLR_06,STORAGE_NODE,Jose,B,2025-01-18,0
WO-0001390,CAT-1109,SPLR_06,NUC,Gilbert,A,2025-01-18,0
WO-0001391,CAT-1028,SPLR_12,RACK1U,Brandon,A,2025-01-18,0
WO-0001392,CAT-1062,SPLR_11,EMBEDDED_B,Marissa,B,2025-01-18,0
WO-0001393,CAT-1062,SPLR_05,EMBEDDED_A,Anna,A,2025-01-18,0
WO-0001394,CAT-1106,SPLR_03,RACK1U,Philip,B,2025-01-18,0
WO-0001395,CAT-1071,SPLR_07,EMBEDDED_B,Amy,C,2025-01-18,0
WO-0001396,CAT-1099,SPLR_13,NUC,Kathy,C,2025-01-18,0
WO-0001397,CAT-1047,SPLR_05,STORAGE_NODE,Tracy,A,2025-01-18,0
WO-0001398,CAT-1062,SPLR_13,RACK1U,Timothy,A,2025-01-18,0
WO-0001399,CAT-1057,SPLR_10,EMBEDDED_A,Ashley,B,2025-01-18,1
WO-0001400,CAT-1085,SPLR_06,RACK2U,Kevin,C,2025-01-18,0
WO-0001401,CAT-1021,SPLR_13,STORAGE_NODE,Kelsey,C,2025-01-18,1
WO-0001402,CAT-1061,SPLR_13,NUC,Kimberly,A,2025-01-18,0
WO-0001403,CAT-1026,SPLR_09,NUC,Michael,C,2025-01-18,0
WO-0001404,CAT-1104,SPLR_15,RACK1U,Carolyn,B,2025-01-18,0
WO-0001405,CAT-1089,SPLR_16,NUC,Taylor,A,2025-01-18,0
WO-0001406,CAT-1078,SPLR_06,U25,Kelsey,B,2025-01-18,0
WO-0001407,CAT-1105,SPLR_07,EDGE_AI,Linda,B,2025-01-18,0
WO-0001408,CAT-1038,SPLR_06,EMBEDDED_B,Aaron,B,2025-01-18,0
WO-0001409,CAT-1090,SPLR_14,RACK1U,Tiffany,B,2025-01-18,0
WO-0001410,CAT-1077,SPLR_07,U25,Dawn,B,2025-01-18,0
WO-0001411,CAT-1086,SPLR_04,RACK2U,Amy,A,2025-01-18,0
WO-0001412,CAT-1029,SPLR_17,EMBEDDED_A,Chad,C,2025-01-18,0
WO-0001413,CAT-1063,SPLR_11,RACK2U,Theresa,B,2025-01-18,0
WO-0001414,CAT-1078,SPLR_05,EMBEDDED_B,Tracy,A,2025-01-18,0
WO-0001415,CAT-1089,SPLR_17,EMBEDDED_B,Michael,A,2025-01-18,1
WO-0001416,CAT-1051,SPLR_05,EDGE_AI,Andrew,B,2025-01-18,0
WO-0001417,CAT-1043,SPLR_04,EMBEDDED_B,Gabriel,B,2025-01-18,0
WO-0001418,CAT-1068,SPLR_05,U25,Steven,A,2025-01-18,0
WO-0001419,CAT-1001,SPLR_06,EMBEDDED_A,Megan,B,2025-01-18,1
WO-0001420,CAT-1068,SPLR_02,EMBEDDED_B,Samantha,C,2025-01-18,1
WO-0001421,CAT-1038,SPLR_11,RACK2U,Anthony,B,2025-01-18,0
WO-0001422,CAT-1061,SPLR_15,U25,Donna,C,2025-01-18,0
WO-0001423,CAT-1109,SPLR_05,EMBEDDED_B,Donna,A,2025-01-18,0
WO-0001424,CAT-1029,SPLR_07,RACK1U,Carmen,A,2025-01-18,0
WO-0001425,CAT-1075,SPLR_16,RACK1U,Margaret,A,2025-01-18,0
WO-0001426,CAT-1041,SPLR_13,EDGE_AI,Nathaniel,B,2025-01-18,1
WO-0001427,CAT-1042,SPLR_05,STORAGE_NODE,Samantha,B,2025-01-18,1
WO-0001428,CAT-1119,SPLR_12,RACK1U,Steven,B,2025-01-18,0
WO-0001429,CAT-1026,SPLR_14,EMBEDDED_B,Gabriel,A,2025-01-18,0
WO-0001430,CAT-1078,SPLR_14,RACK2U,Anna,B,2025-01-18,1
WO-0001431,CAT-1078,SPLR_08,U25,Gary,B,2025-01-18,1
WO-0001432,CAT-1009,SPLR_13,U25,Rebecca,A,2025-01-18,0
WO-0001433,CAT-1023,SPLR_10,EDGE_AI,Katelyn,B,2025-01-18,0
WO-0001434,CAT-1115,SPLR_16,RACK2U,Carolyn,C,2025-01-18,0
